"","decimallatitude","decimallongitude","geodeticdatum","georeferencedby","georeferenceremarks","georeferencesources","coordinateuncertaintyinmeters"
"0061227MOR","41.031354|Bannon, Lee|2018-11-08","-107.282003|Bannon, Lee|2018-11-08","WGS84|Bannon, Lee|2018-11-08","Louise & Lee|Bannon, Lee|2018-11-08","based on collectors description|Bannon, Lee|2018-11-08","GeoLocate|Bannon, Lee|2018-11-08","2001|Bannon, Lee|2018-11-08"
"0061228MOR","34.471150000000002|Bannon, Lee|2019-03-21","-93.033816000000002|Bannon, Lee|2019-03-21","WGS84|Bannon, Lee|2019-03-21","Louise & Lee|Bannon, Lee|2019-03-21","based on collectors description|Bannon, Lee|2019-03-21","GeoLocate|Bannon, Lee|2019-03-21","1955|Bannon, Lee|2019-03-21"
"0061229MOR","34.481606999999997|Bannon, Lee|2019-03-21","-93.045135000000002|Bannon, Lee|2019-03-21","WGS84|Bannon, Lee|2019-03-21","Louise & Lee|Bannon, Lee|2019-03-21","based on collectors description|Bannon, Lee|2019-03-21","GeoLocate|Bannon, Lee|2019-03-21","1987|Bannon, Lee|2019-03-21"
"0061230MOR","34.480924000000002|Bannon, Lee|2019-03-21","-93.045698000000002|Bannon, Lee|2019-03-21","WGS84|Bannon, Lee|2019-03-21","Louise & Lee|Bannon, Lee|2019-03-21","based on collectors description|Bannon, Lee|2019-03-21","GeoLocate|Bannon, Lee|2019-03-21","1937|Bannon, Lee|2019-03-21"
"0061231MOR","34.480924000000002|Bannon, Lee|2019-03-21","-93.045698000000002|Bannon, Lee|2019-03-21","WGS84|Bannon, Lee|2019-03-21","Louise & Lee|Bannon, Lee|2019-03-21","based on collectors description|Bannon, Lee|2019-03-21","GeoLocate|Bannon, Lee|2019-03-21","1937|Bannon, Lee|2019-03-21"
"0061232MOR","34.480924000000002|Bannon, Lee|2019-03-21","-93.045698000000002|Bannon, Lee|2019-03-21","WGS84|Bannon, Lee|2019-03-21","Louise & Lee|Bannon, Lee|2019-03-21","based on collectors description|Bannon, Lee|2019-03-21","GeoLocate|Bannon, Lee|2019-03-21","1937|Bannon, Lee|2019-03-21"
"0061233MOR","34.523612|Bannon, Lee|2019-03-21","-93.036213000000004|Bannon, Lee|2019-03-21","WGS84|Bannon, Lee|2019-03-21","Louise & Lee|Bannon, Lee|2019-03-21","based on collectors description|Bannon, Lee|2019-03-21","GeoLocate|Bannon, Lee|2019-03-21","2005|Bannon, Lee|2019-03-21"
"0061234MOR","34.523612|Bannon, Lee|2019-03-21","-93.036213000000004|Bannon, Lee|2019-03-21","WGS84|Bannon, Lee|2019-03-21","Louise & Lee|Bannon, Lee|2019-03-21","based on collectors description|Bannon, Lee|2019-03-21","GeoLocate|Bannon, Lee|2019-03-21","2005|Bannon, Lee|2019-03-21"
"0061245MOR","42.563827000000003|Bannon, Lee|2017-09-14","-89.357016999999999|Bannon, Lee|2017-09-14","WGS84|Bannon, Lee|2017-09-14","Louise & Lee|Bannon, Lee|2017-09-14","based on Collectors description|Bannon, Lee|2017-09-14","GeoLocate|Bannon, Lee|2017-09-14","216|Bannon, Lee|2017-09-14"
"0061246MOR","43.387630000000001|Bannon, Lee|2017-09-14","-90.003483000000003|Bannon, Lee|2017-09-14","WGS84|Bannon, Lee|2017-09-14","Louise & Lee|Bannon, Lee|2017-09-14","based on Collectors description|Bannon, Lee|2017-09-14","GeoLocate|Bannon, Lee|2017-09-14","165|Bannon, Lee|2017-09-14"
"0061247MOR","43.387653999999998|Bannon, Lee|2017-09-14","-89.765602999999999|Bannon, Lee|2017-09-14","WGS84|Bannon, Lee|2017-09-14","Louise & Lee|Bannon, Lee|2017-09-14","based on Collectors description|Bannon, Lee|2017-09-14","GeoLocate|Bannon, Lee|2017-09-14","157|Bannon, Lee|2017-09-14"
"0061283MOR","33.661231000000001|Bannon, Lee|2019-03-21","-93.832684|Bannon, Lee|2019-03-21","WGS84|Bannon, Lee|2019-03-21","Louise & Lee|Bannon, Lee|2019-03-21","based on collectors description|Bannon, Lee|2019-03-21","GeoLocate|Bannon, Lee|2019-03-21","1953|Bannon, Lee|2019-03-21"
"0061285MOR","35.166266|Bannon, Lee|2019-03-21","-93.645702|Bannon, Lee|2019-03-21","WGS84|Bannon, Lee|2019-03-21","Louise & Lee|Bannon, Lee|2019-03-21","based on collectors description|Bannon, Lee|2019-03-21","GeoLocate|Bannon, Lee|2019-03-21","1050|Bannon, Lee|2019-03-21"
"0061286MOR","35.189335999999997|Bannon, Lee|2019-03-21","-93.651162999999997|Bannon, Lee|2019-03-21","WGS84|Bannon, Lee|2019-03-21","Louise & Lee|Bannon, Lee|2019-03-21","based on collectors description|Bannon, Lee|2019-03-21","GeoLocate|Bannon, Lee|2019-03-21","969|Bannon, Lee|2019-03-21"
"0061287MOR","33.442222000000001|Bannon, Lee|2019-03-21","-94.020694000000006|Bannon, Lee|2019-03-21","WGS84|Bannon, Lee|2019-03-21","Louise & Lee|Bannon, Lee|2019-03-21","based on collectors description|Bannon, Lee|2019-03-21","GeoLocate|Bannon, Lee|2019-03-21","1961|Bannon, Lee|2019-03-21"
"0061288MOR","34.564537000000001|Bannon, Lee|2019-03-21","-92.587170999999998|Bannon, Lee|2019-03-21","WGS84|Bannon, Lee|2019-03-21","Louise & Lee|Bannon, Lee|2019-03-21","based on collectors description|Bannon, Lee|2019-03-21","GeoLocate|Bannon, Lee|2019-03-21","2039|Bannon, Lee|2019-03-21"
"0061289MOR","32.055827999999998|Bannon, Lee|2018-11-08","-95.325159999999997|Bannon, Lee|2018-11-08","WGS84|Bannon, Lee|2018-11-08","Louise & Lee|Bannon, Lee|2018-11-08","based on collectors description|Bannon, Lee|2018-11-08","GeoLocate|Bannon, Lee|2018-11-08","1981|Bannon, Lee|2018-11-08"
"0061290MOR","31.831909|Bannon, Lee|2017-12-14","-93.083341000000004|Bannon, Lee|2017-12-14","WGS84|Bannon, Lee|2017-12-14","Louise & Lee|Bannon, Lee|2017-12-14","based on Collectors description|Bannon, Lee|2017-12-14","GeoLocate|Bannon, Lee|2017-12-14","2072|Bannon, Lee|2017-12-14"
"0061291MOR","31.815719000000001|Bannon, Lee|2017-12-14","-93.084885999999997|Bannon, Lee|2017-12-14","WGS84|Bannon, Lee|2017-12-14","Louise & Lee|Bannon, Lee|2017-12-14","based on Collectors description|Bannon, Lee|2017-12-14","GeoLocate|Bannon, Lee|2017-12-14","2106|Bannon, Lee|2017-12-14"
"0061292MOR","32.470976|Bannon, Lee|2018-07-12","-85.000765000000001|Bannon, Lee|2018-07-12","WGS84|Bannon, Lee|2018-07-12","Louise & Lee|Bannon, Lee|2018-07-12","based on collectors description|Bannon, Lee|2018-07-12","GeoLocate|Bannon, Lee|2018-07-12","219|Bannon, Lee|2018-07-12"
"0061293MOR","32.470976|Bannon, Lee|2018-07-12","-85.000765000000001|Bannon, Lee|2018-07-12","WGS84|Bannon, Lee|2018-07-12","Louise & Lee|Bannon, Lee|2018-07-12","based on collectors description|Bannon, Lee|2018-07-12","GeoLocate|Bannon, Lee|2018-07-12","219|Bannon, Lee|2018-07-12"
"0061313MOR","33.894938000000003|Bannon, Lee|2018-12-13","-109.152552|Bannon, Lee|2018-12-13","WGS84|Bannon, Lee|2018-12-13","Louise & Lee|Bannon, Lee|2018-12-13","based on collectors description|Bannon, Lee|2018-12-13","GeoLocate|Bannon, Lee|2018-12-13","2008|Bannon, Lee|2018-12-13"
"0061314MOR","31.903438999999999|Bannon, Lee|2018-12-13","-109.27989700000001|Bannon, Lee|2018-12-13","WGS84|Bannon, Lee|2018-12-13","Louise & Lee|Bannon, Lee|2018-12-13","based on collectors description|Bannon, Lee|2018-12-13","GeoLocate|Bannon, Lee|2018-12-13","938|Bannon, Lee|2018-12-13"
"0061316MOR","35.205545999999998|Bannon, Lee|2018-12-13","-111.503111|Bannon, Lee|2018-12-13","WGS84|Bannon, Lee|2018-12-13","Louise & Lee|Bannon, Lee|2018-12-13","based on collectors description|Bannon, Lee|2018-12-13","GeoLocate|Bannon, Lee|2018-12-13","1974|Bannon, Lee|2018-12-13"
"0061318MOR","36.709738999999999|Bannon, Lee|2019-01-03","-112.223511|Bannon, Lee|2019-01-03","WGS84|Bannon, Lee|2019-01-03","Louise & Lee|Bannon, Lee|2019-01-03","based on collectors description|Bannon, Lee|2019-01-03","GeoLocate|Bannon, Lee|2019-01-03","980|Bannon, Lee|2019-01-03"
"0061319MOR","36.208680999999999|Bannon, Lee|2019-01-03","-112.057393|Bannon, Lee|2019-01-03","WGS84|Bannon, Lee|2019-01-03","Louise & Lee|Bannon, Lee|2019-01-03","based on collectors description|Bannon, Lee|2019-01-03","GeoLocate|Bannon, Lee|2019-01-03","1201|Bannon, Lee|2019-01-03"
"0061320MOR","39.122874000000003|Bannon, Lee|2018-12-13","-104.91484699999999|Bannon, Lee|2018-12-13","WGS84|Bannon, Lee|2018-12-13","Louise & Lee|Bannon, Lee|2018-12-13","based on collectors description|Bannon, Lee|2018-12-13","GeoLocate|Bannon, Lee|2018-12-13","2010|Bannon, Lee|2018-12-13"
"0061321MOR","37.540148000000002|Bannon, Lee|2019-04-04","-104.95479|Bannon, Lee|2019-04-04","WGS84|Bannon, Lee|2019-04-04","Louise & Lee|Bannon, Lee|2019-04-04","based on collectors description/found another voucher similar Cucharas River Colorado by Sargent|Bannon, Lee|2019-04-04","GeoLocate|Bannon, Lee|2019-04-04","2025|Bannon, Lee|2019-04-04"
"0061385MOR","34.609386999999998|Bannon, Lee|2018-10-11","-95.181256000000005|Bannon, Lee|2018-10-11","WGS84|Bannon, Lee|2018-10-11","Louise & Lee|Bannon, Lee|2018-10-11","based on collectors description|Bannon, Lee|2018-10-11","GeoLocate|Bannon, Lee|2018-10-11","2068|Bannon, Lee|2018-10-11"
"0061386MOR","33.978354000000003|Bannon, Lee|2018-10-11","-95.575838000000005|Bannon, Lee|2018-10-11","WGS84|Bannon, Lee|2018-10-11","Louise & Lee|Bannon, Lee|2018-10-11","based on collectors description|Bannon, Lee|2018-10-11","GeoLocate|Bannon, Lee|2018-10-11","2019|Bannon, Lee|2018-10-11"
"0061387MOR","33.881414999999997|Bannon, Lee|2018-10-11","-94.792338999999998|Bannon, Lee|2018-10-11","WGS84|Bannon, Lee|2018-10-11","Louise & Lee|Bannon, Lee|2018-10-11","based on collectors description|Bannon, Lee|2018-10-11","GeoLocate|Bannon, Lee|2018-10-11","304|Bannon, Lee|2018-10-11"
"0061388MOR","34.134870999999997|Bannon, Lee|2018-10-11","-94.717132000000007|Bannon, Lee|2018-10-11","WGS84|Bannon, Lee|2018-10-11","Louise & Lee|Bannon, Lee|2018-10-11","based on collectors description|Bannon, Lee|2018-10-11","GeoLocate|Bannon, Lee|2018-10-11","2304|Bannon, Lee|2018-10-11"
"0061390MOR","34.854818999999999|Bannon, Lee|2018-01-18","-83.178016999999997|Bannon, Lee|2018-01-18","WGS84|Bannon, Lee|2018-01-18","Louise & Lee|Bannon, Lee|2018-01-18","based on Collectors description|Bannon, Lee|2018-01-18","GeoLocate|Bannon, Lee|2018-01-18","221|Bannon, Lee|2018-01-18"
"0061391MOR","36.078961|Bannon, Lee|2017-12-07","-86.334839000000002|Bannon, Lee|2017-12-07","WGS84|Bannon, Lee|2017-12-07","Louise & Lee|Bannon, Lee|2017-12-07","based on Collectors description|Bannon, Lee|2017-12-07","GeoLocate|Bannon, Lee|2017-12-07","7678|Bannon, Lee|2017-12-07"
"0061392MOR","36.123421|Bannon, Lee|2017-12-07","-84.080611000000005|Bannon, Lee|2017-12-07","WGS84|Bannon, Lee|2017-12-07","Louise & Lee|Bannon, Lee|2017-12-07","based on Collectors description|Bannon, Lee|2017-12-07","GeoLocate|Bannon, Lee|2017-12-07","405|Bannon, Lee|2017-12-07"
"0061393MOR","30.519165000000001|Bannon, Lee|2018-11-29","-95.590097999999998|Bannon, Lee|2018-11-29","WGS84|Bannon, Lee|2018-11-29","Louise & Lee|Bannon, Lee|2018-11-29","based on collectors description|Bannon, Lee|2018-11-29","GeoLocate|Bannon, Lee|2018-11-29","203|Bannon, Lee|2018-11-29"
"0061394MOR","29.721734999999999|Bannon, Lee|2018-11-29","-95.392005999999995|Bannon, Lee|2018-11-29","WGS84|Bannon, Lee|2018-11-29","Louise & Lee|Bannon, Lee|2018-11-29","based on collectors description|Bannon, Lee|2018-11-29","GeoLocate|Bannon, Lee|2018-11-29","96|Bannon, Lee|2018-11-29"
"0061395MOR","31.473354|Bannon, Lee|2018-11-29","-93.832369|Bannon, Lee|2018-11-29","WGS84|Bannon, Lee|2018-11-29","Louise & Lee|Bannon, Lee|2018-11-29","based on collectors description|Bannon, Lee|2018-11-29","GeoLocate|Bannon, Lee|2018-11-29","199|Bannon, Lee|2018-11-29"
"0061396MOR","37.504840000000002|Bannon, Lee|2018-12-13","-105.009432|Bannon, Lee|2018-12-13","WGS84|Bannon, Lee|2018-12-13","Louise & Lee|Bannon, Lee|2018-12-13","based on collectors description|Bannon, Lee|2018-12-13","GeoLocate|Bannon, Lee|2018-12-13","2068|Bannon, Lee|2018-12-13"
"0061397MOR","36.569153999999997|Bannon, Lee|2018-01-11","-80.355069999999998|Bannon, Lee|2018-01-11","WGS84|Bannon, Lee|2018-01-11","Louise & Lee|Bannon, Lee|2018-01-11","based on Collectors description/|Bannon, Lee|2018-01-11","GeoLocate|Bannon, Lee|2018-01-11","1995|Bannon, Lee|2018-01-11"
"0061399MOR","38.155014999999999|Bannon, Lee|2018-12-13","-108.281588|Bannon, Lee|2018-12-13","WGS84|Bannon, Lee|2018-12-13","Louise & Lee|Bannon, Lee|2018-12-13","based on collectors description|Bannon, Lee|2018-12-13","GeoLocate|Bannon, Lee|2018-12-13","523|Bannon, Lee|2018-12-13"
"0061400MOR","38.155014999999999|Bannon, Lee|2018-12-13","-108.281588|Bannon, Lee|2018-12-13","WGS84|Bannon, Lee|2018-12-13","Louise & Lee|Bannon, Lee|2018-12-13","based on collectors description|Bannon, Lee|2018-12-13","GeoLocate|Bannon, Lee|2018-12-13","523|Bannon, Lee|2018-12-13"
"0061401MOR","37.577702000000002|Bannon, Lee|2019-04-04","-104.894284|Bannon, Lee|2019-04-04","WGS84|Bannon, Lee|2019-04-04","Louise & Lee|Bannon, Lee|2019-04-04","based on collectors description/placed above town many islands in river|Bannon, Lee|2019-04-04","GeoLocate|Bannon, Lee|2019-04-04","2010|Bannon, Lee|2019-04-04"
"0061402MOR","38.798141000000001|Bannon, Lee|2018-12-13","-104.863302|Bannon, Lee|2018-12-13","WGS84|Bannon, Lee|2018-12-13","Louise & Lee|Bannon, Lee|2018-12-13","based on collectors description|Bannon, Lee|2018-12-13","GeoLocate|Bannon, Lee|2018-12-13","502|Bannon, Lee|2018-12-13"
"0061403MOR","37.505012000000001|Bannon, Lee|2018-12-13","-105.007775|Bannon, Lee|2018-12-13","WGS84|Bannon, Lee|2018-12-13","Louise & Lee|Bannon, Lee|2018-12-13","based on collectors description|Bannon, Lee|2018-12-13","GeoLocate|Bannon, Lee|2018-12-13","2070|Bannon, Lee|2018-12-13"
"0061404MOR","37.505012000000001|Bannon, Lee|2018-12-13","-105.007775|Bannon, Lee|2018-12-13","WGS84|Bannon, Lee|2018-12-13","Louise & Lee|Bannon, Lee|2018-12-13","based on collectors description|Bannon, Lee|2018-12-13","GeoLocate|Bannon, Lee|2018-12-13","2070|Bannon, Lee|2018-12-13"
"0061405MOR","38.829602999999999|Bannon, Lee|2018-12-13","-104.885908|Bannon, Lee|2018-12-13","WGS84|Bannon, Lee|2018-12-13","Louise & Lee|Bannon, Lee|2018-12-13","based on collectors description|Bannon, Lee|2018-12-13","GeoLocate|Bannon, Lee|2018-12-13","1936|Bannon, Lee|2018-12-13"
"0061406MOR","38.549011|Bannon, Lee|2018-12-13","-105.103353|Bannon, Lee|2018-12-13","WGS84|Bannon, Lee|2018-12-13","Louise & Lee|Bannon, Lee|2018-12-13","based on collectors description|Bannon, Lee|2018-12-13","GeoLocate|Bannon, Lee|2018-12-13","1950|Bannon, Lee|2018-12-13"
"0061407MOR","38.483780000000003|Bannon, Lee|2018-12-13","-106.07723799999999|Bannon, Lee|2018-12-13","WGS84|Bannon, Lee|2018-12-13","Louise & Lee|Bannon, Lee|2018-12-13","based on collectors description|Bannon, Lee|2018-12-13","GeoLocate|Bannon, Lee|2018-12-13","2025|Bannon, Lee|2018-12-13"
"0061429MOR","38.550890000000003|Bannon, Lee|2018-12-13","-105.099313|Bannon, Lee|2018-12-13","WGS84|Bannon, Lee|2018-12-13","Louise & Lee|Bannon, Lee|2018-12-13","based on collectors description|Bannon, Lee|2018-12-13","GeoLocate|Bannon, Lee|2018-12-13","1973|Bannon, Lee|2018-12-13"
"0061430MOR","39.755543000000003|Bannon, Lee|2018-12-13","-105.22110000000001|Bannon, Lee|2018-12-13","WGS84|Bannon, Lee|2018-12-13","Louise & Lee|Bannon, Lee|2018-12-13","based on collectors description|Bannon, Lee|2018-12-13","GeoLocate|Bannon, Lee|2018-12-13","2039|Bannon, Lee|2018-12-13"
"0061431MOR","39.050739|Bannon, Lee|2018-12-13","-105.020748|Bannon, Lee|2018-12-13","WGS84|Bannon, Lee|2018-12-13","Louise & Lee|Bannon, Lee|2018-12-13","based on collectors description|Bannon, Lee|2018-12-13","GeoLocate|Bannon, Lee|2018-12-13","2036|Bannon, Lee|2018-12-13"
"0061432MOR","32.941344999999998|Bannon, Lee|2018-12-06","-105.808387|Bannon, Lee|2018-12-06","WGS84|Bannon, Lee|2018-12-06","Louise & Lee|Bannon, Lee|2018-12-06","based on collectors description|Bannon, Lee|2018-12-06","GeoLocate|Bannon, Lee|2018-12-06","1998|Bannon, Lee|2018-12-06"
"0061433MOR","33.518354000000002|Bannon, Lee|2018-12-06","-108.886095|Bannon, Lee|2018-12-06","WGS84|Bannon, Lee|2018-12-06","Louise & Lee|Bannon, Lee|2018-12-06","based on collectors description|Bannon, Lee|2018-12-06","GeoLocate|Bannon, Lee|2018-12-06","1937|Bannon, Lee|2018-12-06"
"0061434MOR","35.790244000000001|Bannon, Lee|2018-12-06","-105.648881|Bannon, Lee|2018-12-06","WGS84|Bannon, Lee|2018-12-06","Louise & Lee|Bannon, Lee|2018-12-06","based on collectors description|Bannon, Lee|2018-12-06","GeoLocate|Bannon, Lee|2018-12-06","1006|Bannon, Lee|2018-12-06"
"0061435MOR","33.299596999999999|Bannon, Lee|2018-12-06","-108.641904|Bannon, Lee|2018-12-06","WGS84|Bannon, Lee|2018-12-06","Louise & Lee|Bannon, Lee|2018-12-06","based on collectors description|Bannon, Lee|2018-12-06","GeoLocate|Bannon, Lee|2018-12-06","1980|Bannon, Lee|2018-12-06"
"0061436MOR","32.834353999999998|Bannon, Lee|2018-12-06","-108.378173|Bannon, Lee|2018-12-06","WGS84|Bannon, Lee|2018-12-06","Louise & Lee|Bannon, Lee|2018-12-06","based on collectors description|Bannon, Lee|2018-12-06","GeoLocate|Bannon, Lee|2018-12-06","2033|Bannon, Lee|2018-12-06"
"0061437MOR","32.142971000000003|Bannon, Lee|2018-12-06","-107.599064|Bannon, Lee|2018-12-06","WGS84|Bannon, Lee|2018-12-06","Louise & Lee|Bannon, Lee|2018-12-06","based on collectors description|Bannon, Lee|2018-12-06","GeoLocate|Bannon, Lee|2018-12-06","2096|Bannon, Lee|2018-12-06"
"0061438MOR","31.505741|Bannon, Lee|2018-12-06","-108.709689|Bannon, Lee|2018-12-06","WGS84|Bannon, Lee|2018-12-06","Louise & Lee|Bannon, Lee|2018-12-06","based on collectors description|Bannon, Lee|2018-12-06","GeoLocate|Bannon, Lee|2018-12-06","210|Bannon, Lee|2018-12-06"
"0061439MOR","41.834401999999997|Bannon, Lee|2017-02-24","-88.309230999999997|Bannon, Lee|2017-02-24","WGS84|Bannon, Lee|2017-02-24","Louise and Lee|Bannon, Lee|2017-02-24","based on collectors description|Bannon, Lee|2017-02-24","GeoLocate|Bannon, Lee|2017-02-24","197|Bannon, Lee|2017-02-24"
"0061440MOR","42.117762999999997|Bannon, Lee|2017-02-24","-88.430717999999999|Bannon, Lee|2017-02-24","WGS84|Bannon, Lee|2017-02-24","Louise and Lee|Bannon, Lee|2017-02-24","based on collectors description|Bannon, Lee|2017-02-24","GeoLocate|Bannon, Lee|2017-02-24","185|Bannon, Lee|2017-02-24"
"0061441MOR","42.003055000000003|Bannon, Lee|2017-02-24","-88.453936999999996|Bannon, Lee|2017-02-24","WGS84|Bannon, Lee|2017-02-24","Louise and Lee|Bannon, Lee|2017-02-24","based on collectors description|Bannon, Lee|2017-02-24","GeoLocate|Bannon, Lee|2017-02-24","1607|Bannon, Lee|2017-02-24"
"0061442MOR","41.834401999999997|Bannon, Lee|2017-02-24","-88.309230999999997|Bannon, Lee|2017-02-24","WGS84|Bannon, Lee|2017-02-24","Louise and Lee|Bannon, Lee|2017-02-24","based on collectors description|Bannon, Lee|2017-02-24","GeoLocate|Bannon, Lee|2017-02-24","197|Bannon, Lee|2017-02-24"
"0061443MOR","42.003366|Bannon, Lee|2017-02-24","-88.453637000000001|Bannon, Lee|2017-02-24","WGS84|Bannon, Lee|2017-02-24","Louise and Lee|Bannon, Lee|2017-02-24","based on collectors description|Bannon, Lee|2017-02-24","GeoLocate|Bannon, Lee|2017-02-24","1685|Bannon, Lee|2017-02-24"
"0061444MOR","41.834401999999997|Bannon, Lee|2017-02-24","-88.309230999999997|Bannon, Lee|2017-02-24","WGS84|Bannon, Lee|2017-02-24","Louise and Lee|Bannon, Lee|2017-02-24","based on collectors description|Bannon, Lee|2017-02-24","GeoLocate|Bannon, Lee|2017-02-24","197|Bannon, Lee|2017-02-24"
"0061498MOR","35.234209|Bannon, Lee|2018-12-06","-106.411135|Bannon, Lee|2018-12-06","WGS84|Bannon, Lee|2018-12-06","Louise & Lee|Bannon, Lee|2018-12-06","based on collectors description|Bannon, Lee|2018-12-06","GeoLocate|Bannon, Lee|2018-12-06","1506|Bannon, Lee|2018-12-06"
"0061499MOR","36.591152000000001|Bannon, Lee|2018-12-06","-105.660065|Bannon, Lee|2018-12-06","WGS84|Bannon, Lee|2018-12-06","Louise & Lee|Bannon, Lee|2018-12-06","based on collectors description|Bannon, Lee|2018-12-06","GeoLocate|Bannon, Lee|2018-12-06","2093|Bannon, Lee|2018-12-06"
"0061500MOR","35.736091999999999|Bannon, Lee|2018-12-06","-105.83691899999999|Bannon, Lee|2018-12-06","WGS84|Bannon, Lee|2018-12-06","Louise & Lee|Bannon, Lee|2018-12-06","based on collectors description|Bannon, Lee|2018-12-06","GeoLocate|Bannon, Lee|2018-12-06","2019|Bannon, Lee|2018-12-06"
"0061501MOR","35.261878000000003|Bannon, Lee|2018-12-06","-106.406935|Bannon, Lee|2018-12-06","WGS84|Bannon, Lee|2018-12-06","Louise & Lee|Bannon, Lee|2018-12-06","based on collectors description|Bannon, Lee|2018-12-06","GeoLocate|Bannon, Lee|2018-12-06","1941|Bannon, Lee|2018-12-06"
"0061502MOR","36.703913999999997|Bannon, Lee|2018-12-06","-105.595006|Bannon, Lee|2018-12-06","WGS84|Bannon, Lee|2018-12-06","Louise & Lee|Bannon, Lee|2018-12-06","based on collectors description|Bannon, Lee|2018-12-06","GeoLocate|Bannon, Lee|2018-12-06","1994|Bannon, Lee|2018-12-06"
"0061503MOR","35.213388000000002|Bannon, Lee|2018-12-06","-106.449771|Bannon, Lee|2018-12-06","WGS84|Bannon, Lee|2018-12-06","Louise & Lee|Bannon, Lee|2018-12-06","based on collectors description|Bannon, Lee|2018-12-06","GeoLocate|Bannon, Lee|2018-12-06","2022|Bannon, Lee|2018-12-06"
"0061504MOR","32.796185999999999|Bannon, Lee|2018-12-06","-108.150322|Bannon, Lee|2018-12-06","WGS84|Bannon, Lee|2018-12-06","Louise & Lee|Bannon, Lee|2018-12-06","based on collectors description|Bannon, Lee|2018-12-06","GeoLocate|Bannon, Lee|2018-12-06","2050|Bannon, Lee|2018-12-06"
"0061505MOR","36.155917000000002|Bannon, Lee|2018-12-06","-105.74023|Bannon, Lee|2018-12-06","WGS84|Bannon, Lee|2018-12-06","Louise & Lee|Bannon, Lee|2018-12-06","based on collectors description|Bannon, Lee|2018-12-06","GeoLocate|Bannon, Lee|2018-12-06","1978|Bannon, Lee|2018-12-06"
