"","EditId","occid","CatalogNumber","dbpk","ReviewStatus","AppliedStatus","Editor","Timestamp","FieldName","OldValue","NewValue"
"138042",2485704,4228761,"0043982MOR",53167,"OPEN","APPLIED","Bannon, Lee",42451.6609953704,"locality","Morton Arboretum Appalachia Collection N section BB-74/64-24","[Morton Arboretum] Appalachia Collection N section BB-74/64-24"
"138041",2485705,4228801,"0043967MOR",53208,"OPEN","APPLIED","Bannon, Lee",42451.6614236111,"locality","Morton Arboretum Magnoliaceae Collection","[Morton Arboretum] Magnoliaceae Collection"
"138040",2485708,4228803,"0044109MOR",53210,"OPEN","APPLIED","Bannon, Lee",42451.6617013889,"locality","Morton Arboretum Collected by the roadside next to Lake Marmo.","[Morton Arboretum] Collected by the roadside next to Lake Marmo."
"138039",2485713,4228819,"0044125MOR",53226,"OPEN","APPLIED","Bannon, Lee",42451.6619791667,"locality","Morton Arboretum On the right side of the road near the Quercus Collection.","[Morton Arboretum] On the right side of the road near the Quercus Collection."
"138038",2485716,4228820,"0043843MOR",53227,"OPEN","APPLIED","Bannon, Lee",42451.6622569444,"locality","Morton Arboretum Catalpa Collection","[Morton Arboretum] Catalpa Collection"
"138037",2485719,4228821,"0044124MOR",53228,"OPEN","APPLIED","Bannon, Lee",42451.6625,"locality","Morton Arboretum Quercus Collection parking lot","[Morton Arboretum] Quercus Collection parking lot"
"138036",2485720,4228822,"0043532MOR",53229,"OPEN","APPLIED","Bannon, Lee",42451.6627662037,"locality","Morton Arboretum Near Tulip tree plot","[Morton Arboretum] Near Tulip tree plot"
"138035",2485723,4228823,"0043844MOR",53230,"OPEN","APPLIED","Bannon, Lee",42451.6629976852,"locality","Morton Arboretum Oak parking lot","[Morton Arboretum] Oak parking lot"
"138034",2485728,4228824,"0043960MOR",53231,"OPEN","APPLIED","Bannon, Lee",42451.6632291667,"locality","Morton Arboretum Plant collected in the oak parking lot.","[Morton Arboretum] Plant collected in the oak parking lot."
"138033",2485733,4228826,"0043664MOR",53233,"OPEN","APPLIED","Bannon, Lee",42451.6635416667,"locality","Morton Arboretum Near Quercus parking lot","[Morton Arboretum] Near Quercus parking lot"
"138032",2485736,4228898,"0043955MOR",53306,"OPEN","APPLIED","Bannon, Lee",42451.6638194444,"locality","Morton Arboretum Rosaceae B-67/80-17","[Morton Arboretum] Rosaceae B-67/80-17"
"138031",2485739,4228915,"0043956MOR",53323,"OPEN","APPLIED","Bannon, Lee",42451.6640972222,"locality","Morton Arboretum Fagaceae Collection J-13/13-90","[Morton Arboretum] Fagaceae Collection J-13/13-90"
"138030",2485740,4228964,"0043765MOR",53372,"OPEN","APPLIED","Bannon, Lee",42451.6644097222,"locality","Morton Arboretum Fagus Collection Z-100/50-55","[Morton Arboretum] Fagus Collection Z-100/50-55"
"138029",2485743,4228969,"0043668MOR",53377,"OPEN","APPLIED","Bannon, Lee",42451.6647222222,"locality","Morton Arboretum Forestry Plot Area, L-73/88-45","[Morton Arboretum] Forestry Plot Area, L-73/88-45"
"138028",2485746,4228970,"0043774MOR",53378,"OPEN","APPLIED","Bannon, Lee",42451.6649652778,"locality","Morton Arboretum Fagaceae Collection south section J-14/44-28","[Morton Arboretum] Fagaceae Collection south section J-14/44-28"
"138027",2485747,4229078,"0043961MOR",53487,"OPEN","APPLIED","Bannon, Lee",42451.6653587963,"locality","Morton Arboretum Sand Beds B-45/Area","[Morton Arboretum] Sand Beds B-45/Area"
"138026",2485764,4229112,"0043560MOR",53521,"OPEN","APPLIED","Bannon, Lee",42451.6656018519,"locality","Morton Arboretum Near Meadow Lake, N side, S-50/45-60","[Morton Arboretum] Near Meadow Lake, N side, S-50/45-60"
"138025",2485784,4229166,"0044136MOR",53575,"OPEN","APPLIED","Bannon, Lee",42451.6658449074,"locality","Morton Arboretum Centennial Grove AZ-59/73-74","[Morton Arboretum] Centennial Grove AZ-59/73-74"
"138024",2485787,4229167,"0044137MOR",53576,"OPEN","APPLIED","Bannon, Lee",42451.6661226852,"locality","Morton Arboretum Rosaceae Collection B-58/77-29","[Morton Arboretum] Rosaceae Collection B-58/77-29"
"138023",2485788,4229178,"0043769MOR",53587,"OPEN","APPLIED","Bannon, Lee",42451.6665046296,"locality","Morton Arboretum Near Meadow Lake N side T-51/10-30","[Morton Arboretum] Near Meadow Lake N side T-51/10-30"
"138022",2485789,4229478,"0043787MOR",53889,"OPEN","APPLIED","Bannon, Lee",42451.6668055556,"locality","Morton Arboretum Northern Illinois S section K-61/81-59","[Morton Arboretum] Northern Illinois S section K-61/81-59"
"138021",2485792,4229479,"0043678MOR",53890,"OPEN","APPLIED","Bannon, Lee",42451.6670138889,"locality","Morton Arboretum Northern Illinois, south section, K-61/46-59","[Morton Arboretum] Northern Illinois, south section, K-61/46-59"
"138020",2485809,4229480,"0043681MOR",53891,"OPEN","APPLIED","Bannon, Lee",42451.6672453704,"locality","Morton Arboretum Northern Illinois, south section, K-61/37-41","[Morton Arboretum] Northern Illinois, south section, K-61/37-41"
"138019",2485810,4229494,"0043753MOR",53906,"OPEN","APPLIED","Bannon, Lee",42451.6674884259,"locality","Morton Arboretum Eastern U.S. Wetlands HH-71/96-71","[Morton Arboretum] Eastern U.S. Wetlands HH-71/96-71"
"138018",2485811,4229495,"0043752MOR",53907,"OPEN","APPLIED","Bannon, Lee",42451.6677777778,"locality","Morton Arboretum Eastern U.S. Wetlands II-71/33-89","[Morton Arboretum] Eastern U.S. Wetlands II-71/33-89"
"138017",2485825,4229508,"0043954MOR",53920,"OPEN","APPLIED","Bannon, Lee",42451.6680324074,"locality","Morton Arboretum Northern Illinois S section J-59/62-21","[Morton Arboretum] Northern Illinois S section J-59/62-21"
"138016",2485826,4229566,"0043584MOR",53995,"OPEN","APPLIED","Bannon, Lee",42451.6683333333,"locality","Morton Arboretum Near old woodlot, C-80 Area","[Morton Arboretum] Near old woodlot, C-80 Area"
"138015",2485843,4229586,"0043579MOR",54015,"OPEN","APPLIED","Bannon, Lee",42451.6686111111,"locality","Morton Arboretum China Collection, Z-63/28-39","[Morton Arboretum] China Collection, Z-63/28-39"
"138014",2485844,4229684,"0043756MOR",54113,"OPEN","APPLIED","Bannon, Lee",42451.6688888889,"locality","Morton Arboretum Near N side Meadow Lake T-47/03-69","[Morton Arboretum] Near N side Meadow Lake T-47/03-69"
"138013",2485845,4229685,"0043948MOR",54114,"OPEN","APPLIED","Bannon, Lee",42451.6691435185,"locality","Morton Arboretum Near Parking 1 R-46/46-31","[Morton Arboretum] Near Parking 1 R-46/46-31"
"138012",2485846,4229703,"0043935MOR",54132,"OPEN","APPLIED","Bannon, Lee",42451.6694212963,"locality","Morton Arboretum Near Meadow Lake S side O-50/20-95","[Morton Arboretum] Near Meadow Lake S side O-50/20-95"
"138011",2485849,4229706,"0043755MOR",54135,"OPEN","APPLIED","Bannon, Lee",42451.6697453704,"locality","Morton Arboretum Near N side Meadow Lake T-47/45-50","[Morton Arboretum] Near N side Meadow Lake T-47/45-50"
"138010",2485851,4229783,"0043581MOR",54212,"OPEN","APPLIED","Bannon, Lee",42451.6699768519,"locality","Morton Arboretum ? East Side","[Morton Arboretum] ? East Side"
"138009",2485852,4229784,"0043969MOR",54213,"OPEN","APPLIED","Bannon, Lee",42451.6701967593,"locality","Morton Arboretum ??","[Morton Arboretum] ??"
"138008",2485853,4229785,"0043989MOR",54214,"OPEN","APPLIED","Bannon, Lee",42451.6705439815,"locality","Morton Arboretum ?","[Morton Arboretum] ?"
"138007",2485872,4229786,"0043773MOR",54215,"OPEN","APPLIED","Bannon, Lee",42451.6708564815,"locality","Morton Arboretum East side of Arboretum","[Morton Arboretum] East side of Arboretum"
"138006",2485873,4229788,"0044110MOR",54217,"OPEN","APPLIED","Bannon, Lee",42451.67125,"locality","Morton Arboretum ? East side","[Morton Arboretum] ? East side"
"138005",2485874,4229865,"0043583MOR",54294,"OPEN","APPLIED","Bannon, Lee",42451.6714814815,"locality","Morton Arboretum Vicinity of nursery plots of east side main loop, C-80/92-65","[Morton Arboretum] Vicinity of nursery plots of east side main loop, C-80/92-65"
"138004",2485875,4229933,"0043930MOR",54362,"OPEN","APPLIED","Bannon, Lee",42451.6717476852,"locality","Morton Arboretum Fagaceae Collection K-13/59-58","[Morton Arboretum] Fagaceae Collection K-13/59-58"
"138003",2485879,4229948,"0043558MOR",54377,"OPEN","APPLIED","Bannon, Lee",42451.6721180556,"locality","Morton Arboretum Fagaceae Collection, J-15/85-06","[Morton Arboretum] Fagaceae Collection, J-15/85-06"
"138002",2485880,4229949,"0043932MOR",54378,"OPEN","APPLIED","Bannon, Lee",42451.672349537,"locality","Morton Arboretum Fagaceae Collection L-13/05-84","[Morton Arboretum] Fagaceae Collection L-13/05-84"
"138001",2485881,4229956,"0043988MOR",54385,"OPEN","APPLIED","Bannon, Lee",42451.6726157407,"locality","Morton Arboretum Fagaceae Collection L-14/32-02","[Morton Arboretum] Fagaceae Collection L-14/32-02"
"138000",2485884,4229957,"0043933MOR",54386,"OPEN","APPLIED","Bannon, Lee",42451.6728356481,"locality","Morton Arboretum Fagaceae Collection L-14/16-35","[Morton Arboretum] Fagaceae Collection L-14/16-35"
"137999",2485885,4230014,"0043931MOR",54443,"OPEN","APPLIED","Bannon, Lee",42451.6731365741,"locality","Morton Arboretum Located within the Rosaceae Collection on the east side.","[Morton Arboretum] Located within the Rosaceae Collection on the east side."
"137998",2485886,4230086,"0043947MOR",54520,"OPEN","APPLIED","Bannon, Lee",42451.6734143519,"locality","Morton Arboretum Rosaceae Collection B-67/61-50","[Morton Arboretum] Rosaceae Collection B-67/61-50"
"137997",2485887,4230109,"0043946MOR",54568,"OPEN","APPLIED","Bannon, Lee",42451.6736458333,"locality","Morton Arboretum Northern Illinois K-60/42-72","[Morton Arboretum] Northern Illinois K-60/42-72"
"137996",2485890,4230118,"0043767MOR",54582,"OPEN","APPLIED","Bannon, Lee",42451.6738541667,"locality","Morton Arboretum Northern Illinois N section N-58/22-22","[Morton Arboretum] Northern Illinois N section N-58/22-22"
"137995",2485892,4230137,"0043576MOR",54605,"OPEN","APPLIED","Bannon, Lee",42451.6740740741,"locality","Morton Arboretum Street Trees, I-94/80-50","[Morton Arboretum] Street Trees, I-94/80-50"
"137994",2485893,4230169,"0039817MOR",54674,"OPEN","APPLIED","Bannon, Lee",42451.6742939815,"locality","Morton Arboretum K-16/78-31; Fagaceae, south section, near road","[Morton Arboretum] K-16/78-31; Fagaceae, south section, near road"
"137993",2485896,4230170,"0039818MOR",54675,"OPEN","APPLIED","Bannon, Lee",42451.6745833333,"locality","Morton Arboretum S-8/area; W side of Lake Marmo, along road.","[Morton Arboretum] S-8/area; W side of Lake Marmo, along road."
"137992",2485898,4230314,"0040548MOR",54841,"OPEN","APPLIED","Bannon, Lee",42451.6748263889,"locality","Morton Arboretum J-14/31-21 Fagaceae","[Morton Arboretum] J-14/31-21 Fagaceae"
"137991",2485900,4230315,"0040547MOR",54842,"OPEN","APPLIED","Bannon, Lee",42451.6750578704,"locality","Morton Arboretum J-12/06-69 Fagaceae Collection","[Morton Arboretum] J-12/06-69 Fagaceae Collection"
"137990",2485901,4230355,"0040735MOR",54891,"OPEN","APPLIED","Bannon, Lee",42451.6752662037,"locality","Morton Arboretum AA-28/56-18 Pyrus Collection","[Morton Arboretum] AA-28/56-18 Pyrus Collection"
"137989",2485925,4230356,"0040734MOR",54892,"OPEN","APPLIED","Bannon, Lee",42451.6757291667,"locality","Morton arboretum I-94/30-15, Street Trees","[Morton arboretum] I-94/30-15, Street Trees"
"137988",2485939,4230357,"0040744MOR",54893,"OPEN","APPLIED","Bannon, Lee",42451.6761458333,"locality","Morton Arboretum I-94/10-45, Street Trees","[Morton Arboretum] I-94/10-45, Street Trees"
"137987",2485943,4230379,"0040741MOR",54920,"OPEN","APPLIED","Bannon, Lee",42451.6764236111,"locality","Morton Arboretum J-95/45-55 Street Trees","[Morton Arboretum] J-95/45-55 Street Trees"
"137986",2485945,4230381,"0040742MOR",54924,"OPEN","APPLIED","Bannon, Lee",42451.6766435185,"locality","Morton Arboretum J-12/30-95, Fagaceae Collection","[Morton Arboretum] J-12/30-95, Fagaceae Collection"
"137985",2485946,4230402,"0040739MOR",54947,"OPEN","APPLIED","Bannon, Lee",42451.676875,"locality","Morton Arboretum H-94/55-70 Quercus SW section","[Morton Arboretum] H-94/55-70 Quercus SW section"
"137984",2485974,4230620,"0043530MOR",55235,"OPEN","APPLIED","Bannon, Lee",42451.6781712963,"locality","Morton Arboretum G-40","[Morton Arboretum] G-40"
"137983",2485976,4230621,"0043533MOR",55236,"OPEN","APPLIED","Bannon, Lee",42451.6784027778,"locality","Morton Arboretum H-40","[Morton Arboretum] H-40"
"137982",2485977,4230622,"0044004MOR",55243,"OPEN","APPLIED","Bannon, Lee",42451.6786805556,"locality","Morton Arboretum European Group","[Morton Arboretum] European Group"
"137981",2485979,4230623,"0044030MOR",55244,"OPEN","APPLIED","Bannon, Lee",42451.6789351852,"locality","Morton Arboretum Quercus Collection, J-104/30-80","[Morton Arboretum] Quercus Collection, J-104/30-80"
"137980",2485980,4230691,"0044985MOR",55314,"OPEN","APPLIED","Bannon, Lee",42451.6791898148,"locality","Morton Arboretum E side, Chinese Collection; CC-63/00-27. Cultivated grounds, l'st level above DuPage River; open areas.","[Morton Arboretum] E side, Chinese Collection; CC-63/00-27. Cultivated grounds, l'st level above DuPage River; open areas."
"137979",2485987,4230692,"0044986MOR",55315,"OPEN","APPLIED","Bannon, Lee",42451.6794560185,"locality","Morton Arboretum J-14/33-58, Fagaceae","[Morton Arboretum] J-14/33-58, Fagaceae"
"137978",2485998,4230801,"0048541MOR",55427,"OPEN","APPLIED","Bannon, Lee",42451.6796759259,"locality","Morton Arboretum Fagaceae, Z-100/50-55","[Morton Arboretum] Fagaceae, Z-100/50-55"
"137977",2485999,4230820,"0048573MOR",55446,"OPEN","APPLIED","Bannon, Lee",42451.6799652778,"locality","Morton Arboretum Frost Hill, west side; E-59/58-87","[Morton Arboretum] Frost Hill, west side; E-59/58-87"
"137976",2486000,4230861,"0048624MOR",55506,"OPEN","APPLIED","Bannon, Lee",42451.6802893519,"locality","Morton Arboretum Along Upper Joy Path, east side, bed 3; HH-26/area.","[Morton Arboretum] Along Upper Joy Path, east side, bed 3; HH-26/area."
"137975",2486001,4230866,"0048619MOR",55511,"OPEN","APPLIED","Bannon, Lee",42451.6807175926,"locality","Morton Arboretum Quercus, N section; K-98/75-68","[Morton Arboretum] Quercus, N section; K-98/75-68"
"137974",2486021,4279338,"0050078MOR",56414,"OPEN","APPLIED","Bannon, Lee",42451.6822453704,"locality","Morton Arboretum Forestry Plot Area: O-73/55-40","[Morton Arboretum] Forestry Plot Area: O-73/55-40"
"92510",2486159,4279754,"0050464MOR",56981,"OPEN","APPLIED","Bannon, Lee",42451.6921527778,"county","Will","[Cook]"
"99519",2486154,4279754,"0050464MOR",56981,"OPEN","APPLIED","Bannon, Lee",42451.6921527778,"decimallatitude","41.4559","41.469633999999999"
"107217",2486155,4279754,"0050464MOR",56981,"OPEN","APPLIED","Bannon, Lee",42451.6921527778,"decimallongitude","-87.6892","-87.677344000000005"
"92509",2486174,4279755,"0050465MOR",56982,"OPEN","APPLIED","Bannon, Lee",42451.6929050926,"county","Will","[Cook]"
"99518",2486175,4279755,"0050465MOR",56982,"OPEN","APPLIED","Bannon, Lee",42451.6929050926,"decimallatitude","41.4559","41.593924000000001"
"107216",2486176,4279755,"0050465MOR",56982,"OPEN","APPLIED","Bannon, Lee",42451.6929050926,"decimallongitude","-87.689599999999999","-87.573932999999997"
"92508",2486180,4279756,"0050466MOR",56986,"OPEN","APPLIED","Bannon, Lee",42451.6934375,"county","Will","[Cook]"
"99517",2486181,4279756,"0050466MOR",56986,"OPEN","APPLIED","Bannon, Lee",42451.6934375,"decimallatitude","41.456899999999997","41.593924000000001"
"107215",2486182,4279756,"0050466MOR",56986,"OPEN","APPLIED","Bannon, Lee",42451.6934375,"decimallongitude","-87.688999999999993","-87.573932999999997"
"92507",2486195,4279757,"0050467MOR",56987,"OPEN","APPLIED","Bannon, Lee",42451.6939236111,"county","Will","[Cook]"
"99516",2486196,4279757,"0050467MOR",56987,"OPEN","APPLIED","Bannon, Lee",42451.6939236111,"decimallatitude","41.459099999999999","41.593924000000001"
"107214",2486197,4279757,"0050467MOR",56987,"OPEN","APPLIED","Bannon, Lee",42451.6939236111,"decimallongitude","-87.688299999999998","-87.573932999999997"
"92506",2486236,4279758,"0050468MOR",56988,"OPEN","APPLIED","Bannon, Lee",42451.6955902778,"county","Will","[Cook]"
"99515",2486237,4279758,"0050468MOR",56988,"OPEN","APPLIED","Bannon, Lee",42451.6955902778,"decimallatitude","41.4559","41.593924000000001"
"107213",2486238,4279758,"0050468MOR",56988,"OPEN","APPLIED","Bannon, Lee",42451.6955902778,"decimallongitude","-87.689700000000002","-87.573932999999997"
"92505",2486250,4279759,"0050469MOR",56989,"OPEN","APPLIED","Bannon, Lee",42451.6961226852,"county","Will","[Cook]"
"99514",2486251,4279759,"0050469MOR",56989,"OPEN","APPLIED","Bannon, Lee",42451.6961226852,"decimallatitude","41.4557","41.593924000000001"
"107212",2486252,4279759,"0050469MOR",56989,"OPEN","APPLIED","Bannon, Lee",42451.6961226852,"decimallongitude","-87.689800000000005","-87.573932999999997"
"92504",2486280,4279760,"0050470MOR",56990,"OPEN","APPLIED","Bannon, Lee",42451.6970023148,"county","Will","[Cook]"
"99513",2486322,4279760,"0050470MOR",56990,"OPEN","APPLIED","Bannon, Lee",42451.7002893519,"decimallatitude","41.459099999999999","41.593924000000001"
"107211",2486323,4279760,"0050470MOR",56990,"OPEN","APPLIED","Bannon, Lee",42451.7002893519,"decimallongitude","-87.688599999999994","-87.573932999999997"
"7012",2486423,4279760,"0050470MOR",56990,"OPEN","APPLIED","Bannon, Lee",42451.7062152778,"coordinateuncertaintyinmeters","210","213"
"92503",2486426,4279760,"0050470MOR",56990,"OPEN","APPLIED","Bannon, Lee",42451.7062152778,"county","[Cook]","Will"
"99512",2486421,4279760,"0050470MOR",56990,"OPEN","APPLIED","Bannon, Lee",42451.7062152778,"decimallatitude","41.593924000000001","41.458258000000001"
"107210",2486422,4279760,"0050470MOR",56990,"OPEN","APPLIED","Bannon, Lee",42451.7062152778,"decimallongitude","-87.573932999999997","-87.696952999999993"
"92502",2486429,4279759,"0050469MOR",56989,"OPEN","APPLIED","Bannon, Lee",42451.7073611111,"county","[Cook]","Will"
"99511",2486430,4279759,"0050469MOR",56989,"OPEN","APPLIED","Bannon, Lee",42451.7073611111,"decimallatitude","41.593924000000001","41.459375000000001"
"107209",2486431,4279759,"0050469MOR",56989,"OPEN","APPLIED","Bannon, Lee",42451.7073611111,"decimallongitude","-87.573932999999997","-87.696827999999996"
"92501",2486432,4279758,"0050468MOR",56988,"OPEN","APPLIED","Bannon, Lee",42451.7080439815,"county","[Cook]","Will"
"99510",2486433,4279758,"0050468MOR",56988,"OPEN","APPLIED","Bannon, Lee",42451.7080439815,"decimallatitude","41.593924000000001","41.459375000000001"
"107208",2486434,4279758,"0050468MOR",56988,"OPEN","APPLIED","Bannon, Lee",42451.7080439815,"decimallongitude","-87.573932999999997","-87.696827999999996"
"92500",2486436,4279757,"0050467MOR",56987,"OPEN","APPLIED","Bannon, Lee",42451.7089814815,"county","[Cook]","Will"
"99509",2486437,4279757,"0050467MOR",56987,"OPEN","APPLIED","Bannon, Lee",42451.7089814815,"decimallatitude","41.593924000000001","41.458056999999997"
"107207",2486438,4279757,"0050467MOR",56987,"OPEN","APPLIED","Bannon, Lee",42451.7089814815,"decimallongitude","-87.573932999999997","-87.697470999999993"
"92499",2486453,4279756,"0050466MOR",56986,"OPEN","APPLIED","Bannon, Lee",42451.7096643519,"county","[Cook]","Will"
"99508",2486454,4279756,"0050466MOR",56986,"OPEN","APPLIED","Bannon, Lee",42451.7096643519,"decimallatitude","41.593924000000001","41.459375000000001"
"107206",2486455,4279756,"0050466MOR",56986,"OPEN","APPLIED","Bannon, Lee",42451.7096643519,"decimallongitude","-87.573932999999997","-87.696827999999996"
"92498",2486472,4279755,"0050465MOR",56982,"OPEN","APPLIED","Bannon, Lee",42451.7101967593,"county","[Cook]","Will"
"99507",2486473,4279755,"0050465MOR",56982,"OPEN","APPLIED","Bannon, Lee",42451.7101967593,"decimallatitude","41.593924000000001","41.458056999999997"
"107205",2486474,4279755,"0050465MOR",56982,"OPEN","APPLIED","Bannon, Lee",42451.7101967593,"decimallongitude","-87.573932999999997","-87.697470999999993"
"92497",2486475,4279754,"0050464MOR",56981,"OPEN","APPLIED","Bannon, Lee",42451.7106944444,"county","[Cook]","Will"
"99506",2486476,4279754,"0050464MOR",56981,"OPEN","APPLIED","Bannon, Lee",42451.7106944444,"decimallatitude","41.469633999999999","41.459375000000001"
"107204",2486477,4279754,"0050464MOR",56981,"OPEN","APPLIED","Bannon, Lee",42451.7106944444,"decimallongitude","-87.677344000000005","-87.696827999999996"
"99505",2486525,4279761,"0050471MOR",56991,"OPEN","APPLIED","Bannon, Lee",42451.7168981481,"decimallatitude","42.418300000000002","42.416696000000002"
"107203",2486526,4279761,"0050471MOR",56991,"OPEN","APPLIED","Bannon, Lee",42451.7168981481,"decimallongitude","-88.326899999999995","-88.325502"
"99504",2486592,4279762,"0050472MOR",56992,"OPEN","APPLIED","Bannon, Lee",42451.7209722222,"decimallatitude","41.444099999999999","41.447749000000002"
"107202",2486593,4279762,"0050472MOR",56992,"OPEN","APPLIED","Bannon, Lee",42451.7209722222,"decimallongitude","-87.711399999999998","-87.712598999999997"
"99503",2486599,4279888,"0051748MOR",57210,"OPEN","APPLIED","Bannon, Lee",42451.7231828704,"decimallatitude","42.336399999999998","42.336112"
"107201",2486600,4279888,"0051748MOR",57210,"OPEN","APPLIED","Bannon, Lee",42451.7231828704,"decimallongitude","-87.857699999999994","-87.869304"
"99502",2486614,4279889,"0051747MOR",57211,"OPEN","APPLIED","Bannon, Lee",42451.7240046296,"decimallatitude","42.336599999999997","42.336112"
"107200",2486615,4279889,"0051747MOR",57211,"OPEN","APPLIED","Bannon, Lee",42451.7240046296,"decimallongitude","-87.857699999999994","-87.869304"
"7006",2486659,4279890,"0051746MOR",57212,"OPEN","APPLIED","Bannon, Lee",42451.7280324074,"coordinateuncertaintyinmeters","183","215"
"99501",2486657,4279890,"0051746MOR",57212,"OPEN","APPLIED","Bannon, Lee",42451.7280324074,"decimallatitude","42.341700000000003","42.339319000000003"
"107199",2486658,4279890,"0051746MOR",57212,"OPEN","APPLIED","Bannon, Lee",42451.7280324074,"decimallongitude","-87.877300000000005","-87.877476999999999"
"99500",2486673,4279891,"0051745MOR",57213,"OPEN","APPLIED","Bannon, Lee",42451.728587963,"decimallatitude","42.342199999999998","42.339319000000003"
"107198",2486674,4279891,"0051745MOR",57213,"OPEN","APPLIED","Bannon, Lee",42451.728587963,"decimallongitude","-87.876199999999997","-87.877476999999999"
"99499",2486680,4279892,"0051744MOR",57214,"OPEN","APPLIED","Bannon, Lee",42451.7291666667,"decimallatitude","42.342599999999997","42.339319000000003"
"107197",2486681,4279892,"0051744MOR",57214,"OPEN","APPLIED","Bannon, Lee",42451.7291666667,"decimallongitude","-87.876199999999997","-87.877476999999999"
"99498",2486716,4279893,"0051743MOR",57215,"OPEN","APPLIED","Bannon, Lee",42451.7317939815,"decimallatitude","41.834099999999999","41.835447000000002"
"107196",2486717,4279893,"0051743MOR",57215,"OPEN","APPLIED","Bannon, Lee",42451.7317939815,"decimallongitude","-87.902799999999999","-87.902880999999994"
"99497",2486723,4279894,"0051742MOR",57216,"OPEN","APPLIED","Bannon, Lee",42451.7322916667,"decimallatitude","41.456000000000003","41.458056999999997"
"107195",2486724,4279894,"0051742MOR",57216,"OPEN","APPLIED","Bannon, Lee",42451.7322916667,"decimallongitude","-87.689300000000003","-87.697470999999993"
"99496",2486748,4279920,"0050566MOR",57251,"OPEN","APPLIED","Bannon, Lee",42451.7339930556,"decimallatitude","41.822299999999998","41.823954000000001"
"107194",2486749,4279920,"0050566MOR",57251,"OPEN","APPLIED","Bannon, Lee",42451.7339930556,"decimallongitude","-88.055899999999994","-88.048738999999998"
"137973",2486747,4279920,"0050566MOR",57251,"OPEN","APPLIED","Bannon, Lee",42451.7339930556,"locality","Morton Arboretum, fenceline of service road off Big Rock Interpretive Trail.","Morton Arboretum, fence line of service road off Big Rock Interpretive Trail."
"99495",2486793,4279921,"0050567MOR",57252,"OPEN","APPLIED","Bannon, Lee",42451.7370486111,"decimallatitude","42.417200000000001","42.423515000000002"
"107193",2486794,4279921,"0050567MOR",57252,"OPEN","APPLIED","Bannon, Lee",42451.7370486111,"decimallongitude","-88.330299999999994","-88.324054000000004"
"99494",2486823,4279922,"0050568MOR",57253,"OPEN","APPLIED","Bannon, Lee",42451.7390046296,"decimallatitude","41.834699999999998","41.838788000000001"
"107192",2486824,4279922,"0050568MOR",57253,"OPEN","APPLIED","Bannon, Lee",42451.7390046296,"decimallongitude","-87.903199999999998","-87.903310000000005"
"99491",2486889,4279937,"0050583MOR",57279,"OPEN","APPLIED","Bannon, Lee",42451.7422106481,"decimallatitude","41.834099999999999","41.835447000000002"
"107189",2486890,4279937,"0050583MOR",57279,"OPEN","APPLIED","Bannon, Lee",42451.7422106481,"decimallongitude","-87.902799999999999","-87.902880999999994"
"99490",2486927,4279938,"0050584MOR",57280,"OPEN","APPLIED","Bannon, Lee",42451.7443171296,"decimallatitude","42.140099999999997","42.141078999999998"
"107188",2486928,4279938,"0050584MOR",57280,"OPEN","APPLIED","Bannon, Lee",42451.7443171296,"decimallongitude","-87.838499999999996","-87.831683999999996"
"99489",2486945,4279939,"0050585MOR",57281,"OPEN","APPLIED","Bannon, Lee",42451.7460300926,"decimallatitude","42.140099999999997","42.141517999999998"
"107187",2486946,4279939,"0050585MOR",57281,"OPEN","APPLIED","Bannon, Lee",42451.7460300926,"decimallongitude","-87.838499999999996","-87.831393000000006"
"99488",2486956,4279940,"0050586MOR",57282,"OPEN","APPLIED","Bannon, Lee",42451.7481481481,"decimallatitude","42.139699999999998","42.140290999999998"
"107186",2486957,4279940,"0050586MOR",57282,"OPEN","APPLIED","Bannon, Lee",42451.7481481481,"decimallongitude","-87.838399999999993","-87.837316999999999"
"99487",2486963,4279941,"0050587MOR",57283,"OPEN","APPLIED","Bannon, Lee",42451.7499652778,"decimallatitude","42.139800000000001","42.140124"
"107185",2486964,4279941,"0050587MOR",57283,"OPEN","APPLIED","Bannon, Lee",42451.7499652778,"decimallongitude","-87.838499999999996","-87.836962999999997"
"99486",2487005,4279942,"0050588MOR",57284,"OPEN","APPLIED","Bannon, Lee",42451.7517361111,"decimallatitude","42.139600000000002","42.140315000000001"
"107184",2487006,4279942,"0050588MOR",57284,"OPEN","APPLIED","Bannon, Lee",42451.7517361111,"decimallongitude","-87.838499999999996","-87.837564"
"99485",2487024,4279943,"0050589MOR",57285,"OPEN","APPLIED","Bannon, Lee",42451.7528703704,"decimallatitude","42.139299999999999","42.140188000000002"
"107183",2487025,4279943,"0050589MOR",57285,"OPEN","APPLIED","Bannon, Lee",42451.7528703704,"decimallongitude","-87.838499999999996","-87.836018999999993"
"99484",2487043,4279944,"0050590MOR",57286,"OPEN","APPLIED","Bannon, Lee",42451.7534490741,"decimallatitude","42.1417","42.141078999999998"
"107182",2487044,4279944,"0050590MOR",57286,"OPEN","APPLIED","Bannon, Lee",42451.7534490741,"decimallongitude","-87.8369","-87.831683999999996"
"99483",2487091,4279945,"0050591MOR",57287,"OPEN","APPLIED","Bannon, Lee",42451.7557291667,"decimallatitude","42.1417","42.141333000000003"
"107181",2487092,4279945,"0050591MOR",57287,"OPEN","APPLIED","Bannon, Lee",42451.7557291667,"decimallongitude","-87.8369","-87.831598"
