"","decimallatitude","decimallongitude","geodeticdatum","georeferencedby","georeferenceremarks","georeferencesources","coordinateuncertaintyinmeters"
"0004650MOR","41.813661","-88.141005","WGS84","Louise & Lee","based on collectors description","GeoLocate","210"
"0004651MOR","41.818313","-88.078952","WGS84","Louise & Lee","based on collectors description","GeoLocate","99"
"0004652MOR","41.818952","-88.041122","WGS84","Louise & Lee","based on collectors description","GeoLocate","148"
"0004653MOR","41.81489","-88.037731","WGS84","Louise & Lee","based on collectors description","GeoLocate","201"
"0004687MOR","41.811675","-88.071903","WGS84","Louise & Lee","based on collectors description","GeoLocate","149"
"0004688MOR","41.812923","-88.07304","WGS84","Louise & Lee","based on collectors description","GeoLocate","60"
"0004721MOR","41.816166","-88.039319","WGS84","Louise & Lee","based on collectors description","GeoLocate","200"
"0004723MOR","41.818309","-88.083436","WGS84","Louise & Lee","based on collectors description","GeoLocate","203"
"0004753MOR","41.702589","-87.955001","WGS84","Louise & Lee","based on collectors description","GeoLocate","200"
"0004786MOR","41.818341","-88.067128","WGS84","Louise & Lee","based on collectors description","GeoLocate","104"
"0004790MOR","41.815486","-88.037892","WGS84","Louise & Lee","based on collectors description","GeoLocate","103"
"0004793MOR","41.812371","-88.046078","WGS84","Louise & Lee","based on collectors description","GeoLocate","201"
"0004809MOR","41.814078","-88.037656","WGS84","Louise & Lee","based on collectors description","GeoLocate","93"
"0004812MOR","41.821534","-88.077567","WGS84","Louise & Lee","based on collectors description","GeoLocate","51"
"0004845MOR","41.759306","-88.141262","WGS84","Louise & Lee","based on collectors description","GeoLocate","451"
"0004849MOR","41.812978","-88.081987","WGS84","Louise & Lee","based on collectors description","GeoLocate","196"
"0004850MOR","41.816621","-88.037742","WGS84","Louise & Lee","based on collectors description","GeoLocate","227"
"0004851MOR","41.814658","-88.055691","WGS84","Louise & Lee","based on collectors description","GeoLocate","152"
"0004913MOR","41.811767","-88.070036","WGS84","Louise & Lee","based on collectors description","GeoLocate","148"
"0004929MOR","41.813231","-88.089583","WGS84","Louise & Lee","based on collectors description","GeoLocate","203"
"0004940MOR","41.752279","-88.133945","WGS84","Louise & Lee","based on collectors description","GeoLocate","2059"
"0004950MOR","41.816038","-88.042753","WGS84","Louise & Lee","based on collectors description","GeoLocate","495"
"0004955MOR","41.818261","-88.059983","WGS84","Louise & Lee","based on collectors description","GeoLocate","202"
"0004961MOR","41.818741","-88.05022","WGS84","Louise & Lee","based on collectors description","GeoLocate","201"
"0004962MOR","41.818708","-88.049125","WGS84","Louise & Lee","based on collectors description","GeoLocate","198"
"0004964MOR","41.887802","-87.984005","WGS84","Louise & Lee","based on collectors description","GeoLocate","209"
"0004965MOR","41.787942","-88.024818","WGS84","Louise & Lee","based on collectors description","GeoLocate","106"
"0005000MOR","41.815782","-88.066506","WGS84","Louise & Lee","based on collectors description","GeoLocate","108"
"0005006MOR","41.769566","-88.144288","WGS84","Louise & Lee","based on collectors description","GeoLocate","192"
"0005021MOR","41.813295","-88.090957","WGS84","Louise & Lee","based on collectors description","GeoLocate","210"
"0005044MOR","41.811647","-88.072825","WGS84","Louise & Lee","based on collectors description","GeoLocate","100"
"0005046MOR","41.813838","-88.079463","WGS84","Louise & Lee","based on collectors description","GeoLocate","208"
"0005058MOR","41.857388","-88.078806","WGS84","Louise & Lee","based on collectors description","GeoLocate","115"
"0005126MOR","41.780095","-88.137807","WGS84","Louise & Lee","based on collectors description","GeoLocate","1000"
"0005171MOR","41.811816","-88.070819","WGS84","Louise & Lee","based on collectors description","GeoLocate","208"
"0005182MOR","41.693561","-87.981765","WGS84","Louise & Lee","based on collectors description","GeoLocate","1009"
"0005187MOR","41.965392","-88.23279","WGS84","Louise & Lee","based on collectors description","GeoLocate","498"
"0005257MOR","41.813353","-88.089538","WGS84","Louise & Lee","based on collectors description","GeoLocate","200"
"0005258MOR","41.820651","-88.055294","WGS84","Louise & Lee","based on collectors description","GeoLocate","205"
"0005304MOR","41.866997","-87.969832","WGS84","Louise & Lee","based on collectors description","GeoLocate","101"
"0005309MOR","41.78244","-87.956025","WGS84","Louise & Lee","based on collectors description","GeoLocate","600"
"0005310MOR","41.809137","-88.080483","WGS84","Louise & Lee","based on collectors description","GeoLocate","193"
"0005343MOR","41.813422","-88.089755","WGS84","Louise & Lee","based on collectors description","GeoLocate","203"
"0005347MOR","41.774263","-88.234565","WGS84","Louise & Lee","based on collectors description","GeoLocate","210"
"0005348MOR","41.781736","-87.955681","WGS84","Louise & Lee","based on collectors description","GeoLocate","695"
"0005380MOR","41.685318","-86.717289","WGS84","Fertig","","GeoLocate","1000"
"0005415MOR","41.697109","-87.964346","WGS84","Louise & Lee","based on collectors description","GeoLocate","202"
"0005423MOR","41.813959","-88.081977","WGS84","Louise & Lee","based on collectors description","GeoLocate","201"
"0005424MOR","41.812711","-88.048857","WGS84","Louise & Lee","based on collectors description","GeoLocate","201"
"0005435MOR","41.868478","-87.969247","WGS84","Louise & Lee","based on collectors description","GeoLocate","106"
"0005436MOR","41.812823","-88.081763","WGS84","Louise & Lee","based on collectors description","GeoLocate","150"
"0005437MOR","41.815206","-88.081033","WGS84","Louise & Lee","based on collectors description","GeoLocate","105"
"0005450MOR","41.713094","-86.672348","WGS84","","","GeoLocate","2000"
"0005453MOR","41.68652","-86.33677","WGS84","Fertig","","","500"
"0005468MOR","41.813175","-88.079668","WGS84","Louise & Lee","based on collectors description","GeoLocate","117"
"0005469MOR","41.814151","-88.079359","WGS84","Louise & Lee","based on collectors description","GeoLocate","207"
"0005481MOR","41.168452","-86.93966","WGS84","Fertig","","","300"
"0005490MOR","41.171453","-87.437234","WGS84","","","GeoLocate","500"
"0005491MOR","41.644274","-87.080466","WGS84","Fertig","","","3500"
"0005495MOR","41.17003","-87.52632","WGS84","Fertig","","","300"
"0005521MOR","41.75945","-88.141155","WGS84","Louise & Lee","based on collectors description","GeoLocate","500"
"0005563MOR","41.831473","-87.934401","WGS84","Louise & Lee","based on collectors description","GeoLocate","111"
"0005573MOR","41.810013","-88.080451","WGS84","Louise & Lee","based on collectors description","GeoLocate","149"
"0005576MOR","41.814119","-88.081677","WGS84","Louise & Lee","based on collectors description","GeoLocate","109"
"0005577MOR","41.812999","-88.091255","WGS84","Louise & Lee","based on collectors description","GeoLocate","198"
"0005578MOR","41.819812","-88.060262","WGS84","Louise & Lee","based on collectors description","GeoLocate","202"
"0005579MOR","41.814119","-88.079024","WGS84","Louise & Lee","based on collectors description","GeoLocate","111"
"0005583MOR","41.813127","-88.081805","WGS84","Louise & Lee","based on collectors description","GeoLocate","97"
"0005623MOR","41.816075","-88.172026","WGS84","Louise & Lee","based on collectors description","GeoLocate","201"
"0005667MOR","41.818149","-88.038418","WGS84","Louise & Lee","based on collectors description","GeoLocate","204"
"0005686MOR","41.813671","-88.079488","WGS84","Louise & Lee","based on collectors description","GeoLocate","107"
"0005687MOR","41.813671","-88.079488","WGS84","Louise & Lee","based on collectors description","GeoLocate","107"
"0005688MOR","41.813671","-88.079488","WGS84","Louise & Lee","based on collectors description","GeoLocate","107"
"0005692MOR","41.812104","-88.087277","WGS84","Louise & Lee","based on collectors description","GeoLocate","238"
"0005693MOR","41.886222","-87.995182","WGS84","Louise & Lee","based on collectors description","GeoLocate","101"
"0005813MOR","41.9545","-88.188614","WGS84","Louise & Lee","based on collectors description","GeoLocate","308"
"0005825MOR","41.813794","-88.040419","WGS84","Louise & Lee","based on collectors description","GeoLocate","402"
"0005826MOR","41.813234","-88.079746","WGS84","Louise & Lee","based on collectors description","GeoLocate","201"
"0005828MOR","41.813415","-88.089616","WGS84","Louise & Lee","based on collectors description","GeoLocate","202"
"0005834MOR","41.820451","-88.061635","WGS84","Louise & Lee","based on collectors description","GeoLocate","98"
"0005849MOR","41.819812","-88.060262","WGS84","Louise & Lee","based on collectors description","GeoLocate","202"
"0005897MOR","41.790505","-88.179935","WGS84","Louise & Lee","based on collectors description","GeoLocate","297"
"0005935MOR","41.828439","-88.056443","WGS84","Louise & Lee","based on collectors description","GeoLocate","154"
"0005943MOR","41.818053","-88.066721","WGS84","Louise & Lee","based on collectors description","GeoLocate","152"
"0005987MOR","41.786475","-88.142335","WGS84","Louise & Lee","based on collectors description","GeoLocate","214"
"0005988MOR","41.729462","-88.191411","WGS84","Louise & Lee","based on collectors description","GeoLocate","301"
"0006002MOR","41.753508","-88.058427","WGS84","Louise & Lee","based on collectors description","GeoLocate","380"
"0006020MOR","41.812779","-88.091676","WGS84","Louise & Lee","based on collectors description","GeoLocate","200"
"0006021MOR","41.816997","-88.036487","WGS84","Louise & Lee","based on collectors description","GeoLocate","205"
"0006056MOR","41.80501","-88.077532","WGS84","Louise & Lee","based on collectors description","GeoLocate","201"
"0006059MOR","42.102802","-88.636894","WGS84","Louise & Lee","based on collectors description","GeoLocate","514"
"0006060MOR","41.7542","-88.136713","WGS84","Louise & Lee","based on collectors description","GeoLocate","250"
"0006080MOR","41.814026","-88.089187","WGS84","Louise & Lee","based on collectors description","GeoLocate","206"
"0006082MOR","41.814119","-88.079024","WGS84","Louise & Lee","based on collectors description","GeoLocate","111"
"0006107MOR","41.813003","-88.067364","WGS84","Louise & Lee","based on collectors description","GeoLocate","70"
"0006108MOR","41.759066","-88.140511","WGS84","Louise & Lee","based on collectors description","GeoLocate","1003"
"0006109MOR","41.813422","-88.056839","WGS84","Louise & Lee","based on collectors description","GeoLocate","109"
"0006117MOR","41.818122","-88.17245","WGS84","Louise & Lee","based on collectors description","GeoLocate","299"
"0006118MOR","41.809374","-88.080719","WGS84","Louise & Lee","based on collectors description","GeoLocate","209"
"0006131MOR","41.777795","-88.121113","WGS84","Louise & Lee","based on collectors description","GeoLocate","154"
"0006139MOR","41.826991","-87.93382","WGS84","Louise & Lee","based on collectors description","GeoLocate","150"
"0006147MOR","41.687592","-87.988679","WGS84","Louise & Lee","based on collectors description","GeoLocate","220"
"0006152MOR","41.850272","-88.062923","WGS84","Louise & Lee","based on collectors description","GeoLocate","103"
"0006153MOR","41.811512","-88.07554","WGS84","Louise & Lee","based on collectors description","GeoLocate","104"
"0006155MOR","41.822466","-88.078909","WGS84","Louise & Lee","based on collectors description","GeoLocate","97"
"0006156MOR","41.829522","-88.063731","WGS84","Louise & Lee","based on collectors description","GeoLocate","601"
"0006172MOR","41.79354","-88.092502","WGS84","Louise & Lee","based on collectors description","GeoLocate","100"
"0006200MOR","41.814994","-88.06457","WGS84","Louise & Lee","based on collectors description","GeoLocate","150"
"0006203MOR","41.814247","-88.038976","WGS84","Louise & Lee","based on collectors description","GeoLocate","205"
"0006209MOR","41.813359","-88.090656","WGS84","Louise & Lee","based on collectors description","GeoLocate","198"
"0006210MOR","41.817925","-88.037181","WGS84","Louise & Lee","based on collectors description","GeoLocate","213"
"0006224MOR","41.815374","-88.038445","WGS84","Louise & Lee","based on collectors description","GeoLocate","200"
"0006229MOR","41.815326","-88.040445","WGS84","Louise & Lee","based on collectors description","GeoLocate","302"
"0006234MOR","41.813351","-88.037817","WGS84","Louise & Lee","based on collectors description","GeoLocate","96"
"0006235MOR","41.815246","-88.03878","WGS84","Louise & Lee","based on collectors description","GeoLocate","200"
"0006238MOR","41.815406","-88.0386","WGS84","Louise & Lee","based on collectors description","GeoLocate","204"
"0006247MOR","41.818485","-88.066013","WGS84","Louise & Lee","based on collectors description","GeoLocate","98"
"0006250MOR","41.816749","-88.037398","WGS84","Louise & Lee","based on collectors description","GeoLocate","297"
"0006253MOR","41.814158","-88.038729","WGS84","Louise & Lee","based on collectors description","GeoLocate","202"
"0006279MOR","41.818688","-88.064119","WGS84","Louise & Lee","based on collectors description","GeoLocate","198"
"0006284MOR","41.81188","-88.071042","WGS84","Louise & Lee","based on collectors description","GeoLocate","199"
"0006295MOR","41.811544","-88.044061","WGS84","Louise & Lee","based on collectors description","GeoLocate","117"
"0006356MOR","41.817829","-88.058889","WGS84","Louise & Lee","based on collectors description","GeoLocate","210"
"0006433MOR","41.815089","-88.091987","WGS84","Louise & Lee","based on collectors description","GeoLocate","200"
